24,ねずみ男の出身地はどこですか？,内容情報型質問,キャラクタの設定に関する質問
24,ハンターハンターのキャラクタ紹介のところではキルアの兄弟は五人だったのですが。長兄がイルミで次兄がミルキで三男がキルアで、末っ子がカルトですよね。あと一人は一体誰なんでしょうか？,内容情報型質問,キャラクタの設定に関する質問
24,ハンターハンターのキルアの兄弟は何人ですか？,内容情報型質問,キャラクタの設定に関する質問
24,ハンターハンターのボノレノフって何系ですかね？,内容情報型質問,キャラクタの設定に関する質問
24,ワンピース６８巻の３人を襲おうとしてるつの生えた化けものは何者ですか？,内容情報型質問,キャラクタの設定に関する質問
24,ワンピースを読んでいて疑問になったことを質問します。フラミンゴの能力って何ですか？,内容情報型質問,キャラクタの設定に関する質問
24,浦沢直樹の「20世紀少年」に出てくる‘ともだち’の正体って誰なんですかね？,内容情報型質問,キャラクタの設定に関する質問
24,家庭教師ヒットマンリボーンの、シモンファミリーの属性についての質問です。水野薫は何て言う属性なんでしょうか？,内容情報型質問,キャラクタの設定に関する質問
24,花より男子にでてくる、つくしちゃんのアルバイト先を教えてください。,内容情報型質問,キャラクタの設定に関する質問
24,鋼の錬金術師の主人公の名前を教えて下さい！,内容情報型質問,キャラクタの設定に関する質問
24,小３の息子が「まるこちゃんのお父さんは仕事もしないでお酒ばっかり飲んでる」と激怒。時々ＴＶでは見ているものの、仕事をしているところって見たことないんです。父ひろしはどんな仕事しているか分かりますか？,内容情報型質問,キャラクタの設定に関する質問
23,「H＊H」ヒソカはなんでクロロゴン(キルア)がお気に入りですか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,「のだめカンタービレ」で千秋と父親は互いを避け合っているようですがどうしてここまで不仲になってしまったのですか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,「巨人の星」で、花形満はなぜ一塁手だったのですか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,ONE PIECEの質問です。ニコ・ロビンがはじめて出てきたとき、アラバスタ編に入った？入るきっかけになる時くらいに、ロビンが船の上で、サンジとウソップを宙に浮かしているシーンがあったと思ったんですが、今のロビンの能力とはちょっと違いますよね！？これって、どういうことなのーという質問です。,内容情報型質問,ストーリーに関する理由、原因の質問
23,スネ夫に弟「スネツグ」がいて、なぜスネツグは養子に出されてしまったのでしょう？,内容情報型質問,ストーリーに関する理由、原因の質問
23,バガボンドがなぜ「バガボンド」というのかわかりません。知り合いにも訊いてみましたが「わからない」とのこと。わたしは漫画の方は１・２巻くらいまでしか見ていないので、内容と何か関係があるのでしょうか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,ブラックジャックのぴのこってなぜあんなに小さいのですか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,ブラックジャックのぴのこって何故ブラックジャックと住んでいるのでしょうか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,ワイルドハーフを全巻読み終えたばかりなんですが、タケトの兄の犬嫌いの理由はなんなのでしょう？,内容情報型質問,ストーリーに関する理由、原因の質問
23,何故のだめが魚ちゃん？「のだめカンタービレ巴里編」で、貴族の館に行った時、「魚ちゃん」と呼ばれていましたが、なぜですか？,内容情報型質問,ストーリーに関する理由、原因の質問
23,美味しんぼの父子の確執はなぜ生まれた？,内容情報型質問,ストーリーに関する理由、原因の質問
21,「ブラックジャック」左目の皮膚は移植した感じになっていますがどういった経緯でこうなったのでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,「好きです鈴木くん！！」という漫画ってどんな漫画ですか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,「美味しんぼ」の主人公・山岡士郎の父親は海原雄山ですが、彼らは何がきっかけで仲が悪くなったのでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,GTOに詳しい人!とても賢い少女神埼麗美が、自分の自殺をほのめかした時に、どこかの大学生が自殺をするときに残した遺書の一文を読み上げていた気がします。その遺書はどんな内容だったでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,GTOに詳しい人!とても賢い少女神埼麗美が、自分の自殺をほのめかした時に、どこかの大学生が自殺をするときに残した遺書の一文を読み上げていた気がします。その遺書は誰の文章でしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,NARUTO トビについてナルトにでてくるトビをナルトたちがマダラと認識したのっていつでしたっけ？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,エンジェルハートでは香にプロポーズした後に香が事故で死ぬところから始まりますが、シティーハンターの最終回ではどういう形で終わったのでしょうか？。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,こち亀で部長のために誕生日プレゼントを買いたいと両津・中川・麗子がバイトする話で両津は鼻子と組んでお笑いやって中川と麗子はモデルをやっていたのに、集合地が一緒だったため間違えられて両津コンビがモデルになるという話の結末を教えてください。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
22,コミックのエウレカセブンで質問です。最終話で、虹がかかってレントンが手を伸ばす…というラストのシーンで、一体何が起こったんでしょうか。エウレカはいなくなってしまったんですよね。教えてください,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,デスノートがついに終わってしまったのですがあのラストの意味がよくわかりません。ミサはどうなったのでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,ハイスクール奇面組のラスト。最後どうなるのかが、非常に気になります。教えて下さい!!,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,マンガ「王家の紋章」の内容を教えてください,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,るろうに剣心の２０巻からのストーリーを詳しく教えてください。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,鋼の錬金術師の最後はどんな終わりですか?,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,今、ドラマで放映中の『銭ゲバ』ですが、原作ではどういうストーリーで、どんなラストを迎えるのでしょうか。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,最近よく話題がでる「ひぐらしのなく頃に」が気になってるのですが、どういう内容なのでしょう？・簡単にまとめたストーリー・何故少女は殺されてしまうのか（何故自分でわかっているのか）・感動的なエピソード。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,樹なつみさんの「花咲ける青少年」のその後のストーリー本が出てるそうですが、概要を教えてください。,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,富樫義博がただで配ったという、「ヨシりんでポン！」という同人誌なのですが、内容をさらっとでいいので教えていただけないでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,冒険王ビィトは、今どうなっていますか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,僕の初恋をキミに捧ぐが完結したと聞いたのですが、最後はどうゆう風に終わったのですか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
21,僕は妹に恋をするの最終回はどうなったのでしょうか？,内容情報型質問,ストーリーの進展(結果、過程)に関する質問
22,「聖★おにいさん」楽しく読みました。ブッダの描いた４コママンガ「悟れ！アナンダ」での肋骨ダンスの意味がよくわかりません。どなたかご存知の方教えてください。,内容情報型質問,ストーリーの定義や解釈に関する質問
22,エヴァンゲリオンの拘束具ってエヴァのどの辺にあるんですか？,内容情報型質問,ストーリーの定義や解釈に関する質問
22,カバーの裏表紙の「作者のコメント」に「現実世界の大事件をあえてナナの世界で起こらなかったことにしたのは・・・・・」という文章がありますが、これは何のことでしょうか？,内容情報型質問,ストーリーの定義や解釈に関する質問
22,コミックのほうの「風の谷のナウシカ」ですが、墓所とは一体なんだったんでしょうか？そして、ナウシカのやった行動によってみんな助からなくなってしまうかもしれないのに、あれで終わりというのは、僕的にも納得がいきません。どうか納得のいく答えができる人はお願いします。,内容情報型質問,ストーリーの定義や解釈に関する質問
22,よく大甲子園やドカベンプロ野球編で「球けがれなく道けわし」という言葉が出てきます。どういう意味なんでしょうか。,内容情報型質問,ストーリーの定義や解釈に関する質問
22,ワンピースの、世界政府とは一体どんな組織ですか？,内容情報型質問,ストーリーの定義や解釈に関する質問
26,「幽遊白書」を読み返しています。今、4巻で乱童と戦うあたりなのですが、ぼたんが手を顎にあててセリフを言ってる後ろで幽助が「右手気をつけろよお前」みたいな事を言ってる場面ありますよね？その幽助のセリフの意味が未だに分かんなくて…。,内容情報型質問,セリフに関する質問
26,BLACK LAGOONで出るセリフの意味についての質問なのですが。「らしくねえぜロック、徹夜でパワー・ボウルでも観てたかな？」で言う（パワー・ボウル）は何ですか？,内容情報型質問,セリフに関する質問
26,あだち充作の漫画「クロスゲーム」の7巻118ページに「なんでもグラビアアイドルの女の子が幼なじみの男と入れ替わって、高校野球で活躍する・・・」と書いてあるのですが、ヤングサンデーの漫画らしいのですが、なんだか分かりますか？,内容情報型質問,セリフに関する質問
26,キン肉マンの言うセリフで「へのつっぱりはいらんですよ」というのがありますが、あれは結局どういう意味なのでしょうか？,内容情報型質問,セリフに関する質問
26,めだかボックスの球磨川のセリフに『』がついているのは何でですか？,内容情報型質問,セリフに関する質問
26,吉野朔実「ECCENTRICS」のラストの台詞「私は生まれたばかりですでに大罪を犯している もちろん両親たちはそんなこととは知らない」の「大罪」とは具体的には何かおわかりの方、ぜひ教えてください！,内容情報型質問,セリフに関する質問
26,主人公の霞拳志郎の決め台詞、「北斗の文句は俺に言え。」とはどういう意味ですか？,内容情報型質問,セリフに関する質問
26,手塚治虫の作品「七色いんこのネタ」で登場人物の叫び声が「日本の国土」とたまに出て来るのですが意味が分からないので、知っておられる方がいたら教えて下さい。,内容情報型質問,セリフに関する質問
12,「胸にメロンパンを入れる」というシーンがある漫画を探しています。よくペチャパイに悩む主人公や女装をする人が胸に入れて、だいたいばれてしまうアレです！メロンパンでなくともかまいません！あんぱんでもいいです！！何パンでも！,書誌情報型質問,タイトル、作品名に関する質問
12,１０年くらい前だと思うんですけど、なかよしかちゃおで連載されたマンガでめっちゃ好きだったのがあるんですけど・・タイトルがまったく思い出せません(>_<)内容→主人公は「みら」という空を飛べちゃう女の子です。朝起きたら浮いてて目の前に天井があった!みたいなシーンはうっすら覚えてます。あと絵が可愛くて、特にキスシーンが可愛かったです。小学校低学年の時読んだのでもうホントそれくらいしか思い出せないんですが,書誌情報型質問,タイトル、作品名に関する質問
12,10年くらい前に読んだ覚えのある漫画なのですが、内容がウジ虫のような寄生虫らしきものを人の皮膚の下に無理矢理入れて、人体実験のようなことをしていたシーンが衝撃的で覚えています。また、その実験をされた人間は、体中に毛が生えて凶暴化し、オオカミ男のようになってしまっていたのも覚えています。凄く気になっています。どなたかタイトルの分かる方がいらっしゃいましたら、教えて頂けると幸いです。,書誌情報型質問,タイトル、作品名に関する質問
12,70年代後半～80年代の少女漫画のタイトルが知りたいです。ララ・プリンセス系のようにちょっとマニアックというか大人っぽいコミックだったのではないかと思いますが・・りぼん・なかよしのような明るい感じではなかったと思います。超能力をもっていた主人公が戦いの末結局最後にその能力を使い果たす・・といった内容だったように感じます。主人公は男の子だったと思います。,書誌情報型質問,タイトル、作品名に関する質問
12,ある漫画のタイトルが思い出せません。内容は主人公の青年が、死んだ姉の残したＣＤを聴いていたら幽体離脱をしてしまうという内容なんですけど、わかる人教えてください。,書誌情報型質問,タイトル、作品名に関する質問
12,ジャンプの漫画のタイトルかなり前のジャンプの漫画なのですが、タイトルが思い出せないです。言葉の初めに「死ぬほど」と言うと、不思議な力が出ていたのは何となく覚えています。,書誌情報型質問,タイトル、作品名に関する質問
12,ストーリーは馬鹿な中学生が馬鹿な日常を送っていく様子の記録といった感じでした。主人公の中学生がエロ本を母親に見つけられて、怒鳴られる場面があって、ラストのほうでは母親がパート先で怒られながら働いている様子を目撃しする。というような内容でした。作者様とタイトルがわかる方、どうか教えてください！,書誌情報型質問,タイトル、作品名に関する質問
12,たぶんギャグ漫画だと思うんですが、わからない漫画のタイトルを聞きたいです。主人公一行が温泉に行ったら男湯と女湯がつながってて、男が番台に苦情を言いに行ったら、番台に張り紙がしてあって「覗いたら一兆円」って書いてあって、でも結局男達が覗いちゃって、オチで番台の人が来てやったー4兆円だー！みたいなお話がある漫画、どなたかわかりませんか？,書誌情報型質問,タイトル、作品名に関する質問
12,もう４～５年前くらいにビックコミックオリジナルに連載されていた漫画のタイトルと主人公の名前が思い出せません。ストーリーは、なぜか男性が小学生の体になってしまい、小学校に通い、かつての初恋の相手が保健の先生をしていて、レンタル家族を利用したり、最後は亡くなってしまう・・というような話です。主人公の名前が、「できすぎくん」っぽい名前だったのですが。「秘密のナントカ」っていうようなタイトルだったような気がするのですが。,書誌情報型質問,タイトル、作品名に関する質問
12,りぼんの別冊付録？だったと思います。両親の亡くなった兄妹が引き取られた親戚のところを出て二人暮らしをはじめて、最後はお兄さんの方が結核で亡くなってしまいます。なんか家が無くて海辺のボロボロの小屋に住んでたような気がします。この漫画のタイトルと作者をご存じの方、いらっしゃいますか？,書誌情報型質問,タイトル、作品名に関する質問
12,ワンピースのスリラーバーグで出て来る、リューマが主人公の漫画の題名を教えてください。,書誌情報型質問,タイトル、作品名に関する質問
12,以前オンラインショップで表紙とあらすじを見て読んでみたいな、と思ったんですが、アホなことにタイトルを忘れてしまいました。1、日本の漫画家の作品。2、本屋だか古本屋だか貸本屋だか、が物語の中心になっている。3、その店の店長？店員？が何かの組織と戦う？4、表紙がポップな色遣い。,書誌情報型質問,タイトル、作品名に関する質問
12,下記のいずれかが出てくる（あるいは舞台の）コミックを探しています。・空中都市（空に浮かんでいる…という意味で、浮遊大陸、浮き島等広い意味で考えてqください。）・水没都市（水中都市）・古い遺跡・古城、ご存知でしたら教えください。,書誌情報型質問,タイトル、作品名に関する質問
12,吉野朔実「ECCENTRICS」の３巻に「人間が体から出たモノを嫌悪するのは何故だろう。涙と赤ん坊以外は」という言葉が出てきます。同じ作者の作品「僕だけが知っている」にも出てくる言葉で、どうも何かからの引用らしいのですが、心当たりがありません。この言葉の原典をご存じの方、教えてください。,書誌情報型質問,タイトル、作品名に関する質問
12,巨乳の女の子が胸で物を壊してしまうシーンがある漫画を教えて下さい。,書誌情報型質問,タイトル、作品名に関する質問
12,現在、既に廃刊になったコミックバーガーに掲載されていた「雷火」という漫画を書いていた藤原カムイという漫画家なんですが、現在他にその漫画家が書いている漫画を知ってる方は教えてくれませんか？,書誌情報型質問,タイトル、作品名に関する質問
12,今から５～８年前程に、たぶん少女漫画で、掲載されていました。内容は、クラスの中に一人だけ女の子がいて、男子校ではなかったと思うけど（たぶん共学でそのクラスだけが男ばっかり）、文化祭の準備をしていた男ばかりの中に女の子が一人だったことは覚えています。こんな漫画のタイトルを教えて下さい。,書誌情報型質問,タイトル、作品名に関する質問
12,佐藤大輔三佐が最も出てくる作品は何ですか？,書誌情報型質問,タイトル、作品名に関する質問
12,女の子が胸で服のボタンを弾き飛ばしてしまうシーンがあるマンガってありますか？,書誌情報型質問,タイトル、作品名に関する質問
12,女子が男装してる漫画を教えてください。,書誌情報型質問,タイトル、作品名に関する質問
12,少女マンガの題名を教えてください。内容は、先生だと思っていた人が実は天使で、黒い羽をもっています。その先生役(天使)と、主人公の女の子が恋に落ちる少女漫画です。その、天使と女の子は小さいころ隣同士の家に住んでいました。その天使は２人兄弟だったと思います。その天使は、主人公の女の子の傷をなめると、治すことができます。女の子は天使の世界で住もうと決意する、みたいな感じのマンガです。,書誌情報型質問,タイトル、作品名に関する質問
12,少年漫画でギャグ系のマンガなんですけど。何か登場人物がヒーローみたいになって、高校が舞台なんですよ。で、覚えてるシーンといったら…途中で外国人が転校してきたり、山にハイキングに行ったりするシーンくらいなんです物語という物語ではない感じなんで。2巻完結でした。タイトルがわかりません…。,書誌情報型質問,タイトル、作品名に関する質問
12,食用の赤子が木になるマンガを知りませんか。,書誌情報型質問,タイトル、作品名に関する質問
12,昔から漫画家の大島弓子さんの大ファンなのですが、最近どんな作品を書いているのかとか、作品がまとめられて本になったとかいう話をほとんど聞いたことがありません。もしご存知の方がいらしたら、教えてください。,書誌情報型質問,タイトル、作品名に関する質問
12,昔の少年漫画です。家族でヨット旅行中船が難破して、兄弟だけギアナ高地みたいな恐竜のいるところにたどり着いちゃって､自分らで気球を作って脱出する。というような内容のもの､ありませんでしたでしょーか。,書誌情報型質問,タイトル、作品名に関する質問
12,昔読んだマンガなんですが、どうしてもタイトルが思い出せません。最終巻で覚えていることは下記です。・少女マンガ・最終的に主人公とくっつく男の職業は刑事・振られた男は画家？ ・彼が撃たれて死んだ…夢だった気になります。,書誌情報型質問,タイトル、作品名に関する質問
12,藤子Ｆ不二夫が最後に描いた漫画はなんですか？,書誌情報型質問,タイトル、作品名に関する質問
12,漫画のタイトルを教えてください。主人公が大学生馬術部（合ってるか微妙ですが・・・）で古いアパートに住んでる話です。,書誌情報型質問,タイトル、作品名に関する質問
12,漫画のタイトル教えてください！内容が、高校生か中学生の男女がいて、男の子が女の子のことが大好きで、やがて2人は付き合い始めます。Hのことをミカンと呼んでたのを覚えています。絵は少女漫画っぽくなくて、ちびまる子ちゃんのような簡易さがありました。,書誌情報型質問,タイトル、作品名に関する質問
12,約７年前ほどに少年月刊誌に読みきりで載っていた作品なのですが、世界観は日本、主人公は女の子。売春に持ち込み、金だけ取って逃げるという生活、ある日仲間が殺された、通夜又は葬儀の席で立ち上がり「彼の涙を誰が受けよう」「足を踏み鳴らせ」「かかりびを燃やせ」という台詞で決起して単身乗り込むというガン・アクションなのですが・・・？,書誌情報型質問,タイトル、作品名に関する質問
12,｢メジャー｣最終巻は何巻ですか？,書誌情報型質問,巻数に関する質問
12,『テニスの王子様』のコミックで不二周助がいっぱい出てくるのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,『名探偵コナン』コミックスで、宮野明美が出てくる話が載っている巻を全て教えてください,書誌情報型質問,巻数に関する質問
11,【NARUTO】デイダラがサスケと戦う回は、漫画で何巻から何巻までですか？,書誌情報型質問,巻数に関する質問
12,GANTZでレイプシーンがあるのは何巻ですか?,書誌情報型質問,巻数に関する質問
11,HUNTER×HUNTER漫画で、ジンが「なめんなよ 俺の息子だぜ」というのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,HUNTER×HUNTER漫画でジンが出てくるのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,NARUTOで猿飛アスマが死ぬのは、何巻ですか？,書誌情報型質問,巻数に関する質問
11,NARUTOで日向ヒアシが戦っているシーンがあるの何巻ですか？,書誌情報型質問,巻数に関する質問
11,OVAのケンイチのクリストファー編って漫画では何巻あたりですか？,書誌情報型質問,巻数に関する質問
12,ＲＯＯＫＩＥＳって全何巻ですか？,書誌情報型質問,巻数に関する質問
11,アニメ「デスノート」で、ラストにデュークが東京タワーの周りを飛んでいたと思うのですが、漫画や映画では、そのようなシーン、または東京タワーが出てくるシーンってどこにありますか？,書誌情報型質問,巻数に関する質問
12,あぶさんが結婚するのは何巻ですか？？,書誌情報型質問,巻数に関する質問
11,エヴァの漫画で、量産機との戦いは何巻ですか？,書誌情報型質問,巻数に関する質問
11,エヴァの漫画は全部で何巻ありますか？,書誌情報型質問,巻数に関する質問
11,エースがｼｬﾝｸｽに挨拶しに来る、回想シーンがあったと思うんですが、何巻ですか？,書誌情報型質問,巻数に関する質問
12,ギャグマンガ日和で鬼男が出てくるのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,ギャグマンガ日和で鬼男が出てくるのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,クリリンが『かめはめ波』を出したのは何巻ですか？,書誌情報型質問,巻数に関する質問
12,こち亀。マリアが女になったのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,こち亀で銭湯の話は何巻ですか？,書誌情報型質問,巻数に関する質問
11,コミック版夏目友人帳についてニャンコ先生が冷蔵庫のエビを13本勝手に食べた話があったと思うのですが何巻だったかわかる方教えてください,書誌情報型質問,巻数に関する質問
11,ゴルゴ13のヒューマニズムを見ることができるエピソードを教えてください！,書誌情報型質問,巻数に関する質問
11,スケットダンスで新しい校歌を作るのは、何巻ですか？,書誌情報型質問,巻数に関する質問
11,デイダラが「手を貸してやったのも忘れて一人で盛り上がってんじゃねーよ！暁のメンバーなら口数は少なくもっとクールに振る舞え…」と言っているところなんですけど、この場面は何巻に載ってますか？,書誌情報型質問,巻数に関する質問
11,テニスの王子様の漫画完全版の限定ピンズがついているのって何巻なのでしょうか?,書誌情報型質問,巻数に関する質問
11,ドラえもんの独裁者ボタンが載っている単行本は何巻ですか？,書誌情報型質問,巻数に関する質問
11,ハイスクールD×Dに登場する女子陣がイッセーに好意を抱くのはそれぞれ何巻ですか？,書誌情報型質問,巻数に関する質問
11,ハンターハンターでマチが大量虐殺するのは何巻ですか？,書誌情報型質問,巻数に関する質問
12,マギで、ジュダルが出てくるのは、何巻ですか？教えてください！！,書誌情報型質問,巻数に関する質問
11,るろうに剣心で瀬田宗次郎が出てくる巻を教えてください,書誌情報型質問,巻数に関する質問
11,ワンピース パンダマンって、どこで出てきますか?,書誌情報型質問,巻数に関する質問
11,ワンピースでウソップが一味を抜ける巻を教えてくださいw,書誌情報型質問,巻数に関する質問
12,ワンピースについて。サンジが初めてディアブルを使ったのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,ワンピースについて。ワンピースにデュバル（ぬらべっちゃ～のやつ）って初登場のシーン、単行本で言うと何巻ですか？,書誌情報型質問,巻数に関する質問
11,ワンピースについて。ワンピースにデュバル（ぬらべっちゃ～のやつ）って初登場何話ででてきましたか?,書誌情報型質問,巻数に関する質問
11,ワンピースのマンガで魚人島編は何巻からですか？,書誌情報型質問,巻数に関する質問
12,ワンピースの漫画で一番新しいシリーズは何巻ですか？？,書誌情報型質問,巻数に関する質問
11,ワンピース総集編log17は単行本では何巻から何巻までですか？,書誌情報型質問,巻数に関する質問
11,銀魂「一国城傾編」のなかで高杉がでてくるのは何話ですか？,書誌情報型質問,巻数に関する質問
11,銀魂で「一国城傾篇」は何巻から何巻まで、何話から何話までですか？,書誌情報型質問,巻数に関する質問
11,銀魂で沖田総悟が活躍する話を教えてください。,書誌情報型質問,巻数に関する質問
11,銀魂の「タバコは一箱に一、二本馬場糞みたいな匂いがする奴が入っている」は、コミックでは何巻に収録されていますか？,書誌情報型質問,巻数に関する質問
11,銀魂の結野アナの結婚は何巻ですか?,書誌情報型質問,巻数に関する質問
11,銀魂の結野アナの離婚は何巻ですか?,書誌情報型質問,巻数に関する質問
11,銀魂の神楽が大人になって、定春がオッサンになる話は何巻に収録されてますか,書誌情報型質問,巻数に関する質問
11,銀魂の単行本購入予定です。ミツバ編というのだけ見たいのですが、第何訓～何訓までか、それは何巻に収録されているのか、宜しければ教えてください。,書誌情報型質問,巻数に関する質問
11,黒子のバスケの誠凛高校と洛山高校が試合するのは、何巻からですか？,書誌情報型質問,巻数に関する質問
11,鉄漫って何巻まで出てますか？,書誌情報型質問,巻数に関する質問
11,頭文字D漫画で、ブンタがインプを買うのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,美味しんぼ で昔ながらの豆腐を山岡士郎が作ったと思いますが、あれは何巻の話ですか？,書誌情報型質問,巻数に関する質問
11,舞-HiME＆舞-乙HiMEフィギュアスペシャルに載ってた黒カグツチは、コミックスの舞-HiMEと舞-乙HiMEのどちらの何巻に出てくるのでしょうか？,書誌情報型質問,巻数に関する質問
11,漫画「はじめの一歩」で鴨川源二vsラルフアンダーソンの試合は何巻ですか?,書誌情報型質問,巻数に関する質問
11,名探偵コナン１７４話は何巻ですか？,書誌情報型質問,巻数に関する質問
11,名探偵コナンで阿笠博士が敵のボスだという噂の根拠になった話はコミックス何巻に収録されてますか？,書誌情報型質問,巻数に関する質問
11,名探偵コナンで安室がバーボンとわかるのは何巻ですか？,書誌情報型質問,巻数に関する質問
11,名探偵コナンは何巻出ていますか？,書誌情報型質問,巻数に関する質問
14,「ＢＡＮＡＮＡ ＦＩＳＨ」の番外編で、暁がシンの学校に行ったけど英語がしゃべれず迷子になったのをシンが見つけて暁を肩車(!?)。。。みたいな話があったかと思うんですが、どの本に載っていたのか教えてください。,書誌情報型質問,掲載誌に関する質問
14,「日出処の天子」の続編の馬屋古女王をを見たいのですが、どの本に収録されているのでしょうか？,書誌情報型質問,掲載誌に関する質問
14,おとめ妖怪ざくろのコミックスの5巻は本誌では何月号までの分が掲載されてるのでしょうか。,書誌情報型質問,掲載誌に関する質問
